Waltham,Massachusetts,42.3889,-71.2423
Port Charlotte,Florida,26.9918,-82.114
Palm Harbor,Florida,28.0847,-82.7481
San Luis Obispo,California,35.2669,-120.6691
Sebring,Florida,27.477,-81.453
Council Bluffs,Iowa,41.2369,-95.8517
Hamilton,Ohio,39.3938,-84.5653
Moore,Oklahoma,35.3293,-97.4758
Casa Grande,Arizona,32.9068,-111.7624
Monessen,Pennsylvania,40.1519,-79.8828
Fairfield,Connecticut,41.1775,-73.2733
Rome,Georgia,34.2661,-85.1862
Millcreek,Utah,40.6892,-111.8291
Sanford,Florida,28.7893,-81.276
Burnsville,Minnesota,44.7648,-93.2795
Morristown,Tennessee,36.2046,-83.3006
Reston,Virginia,38.9497,-77.3461
Lakewood,Washington,47.1628,-122.5299
Hamden,Connecticut,41.3961,-72.9215
Spring,Texas,30.0613,-95.383
Gadsden,Alabama,34.009,-86.0156
Taylor,Michigan,42.226,-83.2688
Novi,Michigan,42.4786,-83.4893
Marietta,Georgia,33.9533,-84.5422
Hot Springs,Arkansas,34.4892,-93.0501
Woodland,California,38.6712,-121.75
Bensalem,Pennsylvania,40.1086,-74.9431
Commerce City,Colorado,39.8642,-104.8434
South Hill,Washington,47.1203,-122.2848
Plymouth,Massachusetts,41.8783,-70.6309
Bristol,Connecticut,41.6812,-72.9407
Columbus,Indiana,39.2093,-85.9183
Bangor,Maine,44.8322,-68.7906
Greenwood,Indiana,39.6019,-86.1073
Bartlett,Tennessee,35.2337,-89.8195
Bradenton,Florida,27.49,-82.5739
Pontiac,Michigan,42.6493,-83.2878
Staunton,Virginia,38.1593,-79.0611
Meriden,Connecticut,41.5367,-72.7944
Clay,New York,43.1809,-76.1955
Apex,North Carolina,35.7239,-78.8728
Royal Oak,Michigan,42.5084,-83.1539
Benton Harbor,Michigan,42.1159,-86.4488
Lower Merion,Pennsylvania,40.0282,-75.2807
St. Clair Shores,Michigan,42.4921,-82.8957
Des Plaines,Illinois,42.0345,-87.9009
Lewiston,Maine,44.0915,-70.1681
Midland,Michigan,43.6241,-84.2319
Bowie,Maryland,38.9569,-76.7409
Caldwell,Idaho,43.6453,-116.6591
San Rafael,California,37.9905,-122.5222
Hamburg,New York,42.7394,-78.8581
Richland,Washington,46.2824,-119.2938
St. Peters,Missouri,38.7824,-90.6061
Wesley Chapel,Florida,28.2106,-82.3238
Hendersonville,Tennessee,36.3063,-86.5998
Huntersville,North Carolina,35.4058,-80.8727
Southampton,New York,40.8996,-72.4937
Santee,California,32.8554,-116.9851
Beckley,West Virginia,37.7878,-81.1841
Titusville,Florida,28.5727,-80.8193
Cartersville,Georgia,34.1639,-84.8007
Walla Walla,Washington,46.067,-118.3366
Orland Park,Illinois,41.6074,-87.8619
Towson,Maryland,39.3944,-76.619
Manchester,Connecticut,41.7753,-72.5242
Weymouth,Massachusetts,42.1984,-70.9466
Parker,Colorado,39.5084,-104.7753
Palm Beach Gardens,Florida,26.8466,-80.1679
Bozeman,Montana,45.6832,-111.0552
East Stroudsburg,Pennsylvania,41.0023,-75.1779
Taunton,Massachusetts,41.9036,-71.0943
Midwest City,Oklahoma,35.463,-97.3709
Goldsboro,North Carolina,35.3778,-77.972
Euless,Texas,32.8508,-97.0799
Manhattan,Kansas,39.1886,-96.6046
Shoreline,Washington,47.7564,-122.3426
Jackson,New Jersey,40.098,-74.3579
Piscataway,New Jersey,40.5467,-74.4636
Lake Havasu City,Arizona,34.5006,-114.3113
Smyrna,Georgia,33.8633,-84.5168
Cape Girardeau,Missouri,37.3108,-89.5597
Grants Pass,Oregon,42.4333,-123.3317
Blue Springs,Missouri,39.0124,-94.2721
Southaven,Mississippi,34.9514,-89.9787
Tinley Park,Illinois,41.567,-87.805
Diamond Bar,California,33.9991,-117.8161
Pittsfield,Massachusetts,42.4517,-73.2605
Eagle Pass,Texas,28.7125,-100.484
Lenexa,Kansas,38.9609,-94.8018
Hazleton,Pennsylvania,40.9504,-75.9724
Twin Falls,Idaho,42.5645,-114.4615
Brookhaven,Georgia,33.8744,-84.3314
Novato,California,38.092,-122.5576
Tigard,Oregon,45.4237,-122.7845
Abington,Pennsylvania,40.1108,-75.1146
Highland,California,34.1113,-117.1654
Dearborn Heights,Michigan,42.3164,-83.2769
Grapevine,Texas,32.9343,-97.0744
Fond du Lac,Wisconsin,43.7718,-88.4396
Hacienda Heights,California,33.997,-117.9728
Apple Valley,Minnesota,44.7457,-93.2006
Chicopee,Massachusetts,42.1764,-72.5719
Cathedral City,California,33.8363,-116.4642
Delano,California,35.767,-119.2637
Bentonville,Arkansas,36.3546,-94.2306
Stonecrest,Georgia,33.6842,-84.1372
Kettering,Ohio,39.6957,-84.1495
Colton,California,34.0538,-117.3254
Kingston,New York,41.9295,-73.9968
West Haven,Connecticut,41.2739,-72.9672
St. Cloud,Florida,28.2294,-81.2829
Normal,Illinois,40.5218,-88.9881
Milford,Connecticut,41.2256,-73.0616
Arroyo Grande,California,35.1241,-120.5845
Minnetonka,Minnesota,44.9322,-93.4598
Wayne,New Jersey,40.9481,-74.2453
Yucaipa,California,34.0336,-117.0429
Brunswick,Georgia,31.145,-81.474
Williamsport,Pennsylvania,41.2398,-77.0371
Union,New York,42.1258,-76.0329
Elyria,Ohio,41.3761,-82.1063
Leesburg,Virginia,39.1058,-77.5544
Mount Prospect,Illinois,42.0641,-87.9375
Bristol,Pennsylvania,40.1216,-74.8667
Pinellas Park,Florida,27.8589,-82.7078
Bellevue,Nebraska,41.1535,-95.9357
West Sacramento,California,38.5557,-121.5504
Apopka,Florida,28.7014,-81.5304
Lewiston,Idaho,46.3934,-116.9934
Millcreek,Pennsylvania,42.0861,-80.1193
Grand Island,Nebraska,40.9214,-98.3584
Palm Desert,California,33.7378,-116.3695
Milford city,Connecticut,41.2256,-73.0625
Watertown,New York,43.9734,-75.9094
Little Elm,Texas,33.1856,-96.929
Chambersburg,Pennsylvania,39.9315,-77.6556
Peabody,Massachusetts,42.5335,-70.9724
Wylie,Texas,33.0362,-96.5161
Beaufort,South Carolina,32.4597,-80.7235
DeSoto,Texas,32.5992,-96.8633
Edina,Minnesota,44.8914,-93.3602
Wheaton,Illinois,41.8561,-88.1083
Lacey,Washington,47.046,-122.7934
Summerville,South Carolina,33.0015,-80.1799
Parsippany-Troy Hills,New Jersey,40.8601,-74.4238
Maricopa,Arizona,33.0404,-112.0006
Stratford,Connecticut,41.207,-73.1305
Lompoc,California,34.6618,-120.4714
Howell,New Jersey,40.1819,-74.1977
Kentwood,Michigan,42.8852,-85.5925
Levittown,Pennsylvania,40.1537,-74.853
Sierra Vista,Arizona,31.563,-110.3153
Madison,Alabama,34.7114,-86.7626
Smyrna,Tennessee,35.9722,-86.5253
Glendora,California,34.1449,-117.8468
Burien,Washington,47.4762,-122.3394
Herriman,Utah,40.4899,-112.0171
Farmington,New Mexico,36.7555,-108.1823
New Bern,North Carolina,35.0955,-77.0723
Hinesville,Georgia,31.8247,-81.6135
Beaumont,California,33.9076,-116.9766
Collierville,Tennessee,35.0471,-89.6988
West Lafayette,Indiana,40.4432,-86.9239
Florissant,Missouri,38.7996,-90.3269
Hoffman Estates,Illinois,42.0639,-88.1468
Queen Creek,Arizona,33.2386,-111.6343
Kannapolis,North Carolina,35.4764,-80.6403
Methuen Town,Massachusetts,42.734,-71.1889
Sahuarita,Arizona,31.9323,-110.9654
Traverse City,Michigan,44.7547,-85.6035
Severn,Maryland,39.1355,-76.6958
Catalina Foothills,Arizona,32.3041,-110.8835
Galveston,Texas,29.2487,-94.891
Cookeville,Tennessee,36.1484,-85.5114
Mishawaka,Indiana,41.6736,-86.1669
Rowland Heights,California,33.9716,-117.8911
Bullhead City,Arizona,35.1205,-114.546
Irondequoit,New York,43.2096,-77.5705
Stillwater,Oklahoma,36.1316,-97.074
East Hartford,Connecticut,41.7634,-72.6152
Forney,Texas,32.744,-96.4529
Azusa,California,34.1386,-117.9124
Orangetown,New York,41.0526,-73.9475
Ashburn,Virginia,39.03,-77.4711
Bloomsburg,Pennsylvania,41.0027,-76.4561
Morehead City,North Carolina,34.7308,-76.7387
Coral Gables,Florida,25.7037,-80.2715
Enid,Oklahoma,36.4061,-97.8701
Oroville,California,39.4999,-121.5634
Wilson,North Carolina,35.7312,-77.9284
Lawrence,Indiana,39.8674,-85.9905
Portage,Michigan,42.2,-85.5906
Minot,North Dakota,48.2375,-101.2781
Dunwoody,Georgia,33.9418,-84.3122
Poway,California,32.9871,-117.0201
Haverford,Pennsylvania,39.9868,-75.3164
San Jacinto,California,33.797,-116.9916
Troy,New York,42.7354,-73.6751
Newark,California,37.5204,-122.0312
Cuyahoga Falls,Ohio,41.1641,-81.5207
Lower Paxton,Pennsylvania,40.3183,-76.7983
Downers Grove,Illinois,41.7949,-88.017
Bedford,Texas,32.8464,-97.135
Reedley,California,36.5987,-119.4473
Dublin,Ohio,40.1112,-83.1454
Marana,Arizona,32.4355,-111.1558
Murray,Utah,40.6498,-111.8874
Roswell,New Mexico,33.373,-104.5294
Pascagoula,Mississippi,30.3665,-88.5507
Tuckahoe,Virginia,37.5878,-77.5858
St. Louis Park,Minnesota,44.9488,-93.3649
Rio Grande City,Texas,26.3808,-98.8215
Draper,Utah,40.4957,-111.8605
Palm Springs,California,33.8017,-116.5382
Paducah,Kentucky,37.0711,-88.6436
Findlay,Ohio,41.0467,-83.6379
Bel Air South,Maryland,39.5051,-76.3197
Kyle,Texas,29.9937,-97.8859
Monroe,Michigan,41.9154,-83.385
Lincoln,California,38.8759,-121.2916
Ocoee,Florida,28.5787,-81.5338
Burleson,Texas,32.517,-97.3343
Farmers Branch,Texas,32.9272,-96.8804
East Lansing,Michigan,42.748,-84.4835
Uniontown,Pennsylvania,39.8994,-79.7244
Jeffersonville,Indiana,38.3376,-85.7026
Winder,Georgia,33.9917,-83.7218
Wauwatosa,Wisconsin,43.0615,-88.0347
Littleton,Colorado,39.5915,-105.0188
Cumberland,Maryland,39.6515,-78.7585
Cedar Hill,Texas,32.581,-96.9591
Carrollton,Georgia,33.5817,-85.0837
Rancho Santa Margarita,California,33.6318,-117.5989
Washington,New Jersey,39.747,-75.0724
East Brunswick,New Jersey,40.4281,-74.4179
Beavercreek,Ohio,39.731,-84.0624
Niagara Falls,New York,43.0921,-79.0147
McLean,Virginia,38.9436,-77.1943
East Providence,Rhode Island,41.8065,-71.3565
East Honolulu,Hawaii,21.2975,-157.7211
Chesterfield,Missouri,38.6588,-90.5804
Bothell,Washington,47.7735,-122.2044
West Orange,New Jersey,40.7893,-74.2627
Glenview,Illinois,42.0825,-87.8216
Mentor,Ohio,41.6895,-81.3361
Keller,Texas,32.9337,-97.2255
Danville,Illinois,40.1423,-87.6114
Spring Hill,Tennessee,35.7438,-86.9116
Roseville,Michigan,42.5074,-82.9369
Elmhurst,Illinois,41.8973,-87.9432
New Philadelphia,Ohio,40.486,-81.4402
Perinton,New York,43.0781,-77.4283
Sandusky,Ohio,41.4437,-82.7149
El Dorado Hills,California,38.675,-121.049
Salina,Kansas,38.8137,-97.6143
Euclid,Ohio,41.5904,-81.5188
Kingman,Arizona,35.217,-114.0105
Farmington,Missouri,37.7821,-90.4288
Weatherford,Texas,32.7536,-97.7723
Middletown,Connecticut,41.5476,-72.6549
Roseburg,Oregon,43.2232,-123.3518
Biloxi,Mississippi,30.4422,-88.9512
Leavenworth,Kansas,39.3239,-94.924
Fort Pierce,Florida,27.4256,-80.3431
Winter Garden,Florida,28.5421,-81.5966
Oro Valley,Arizona,32.4208,-110.9768
Morgan Hill,California,37.1326,-121.6417
Potomac,Maryland,39.0141,-77.1943
Pinehurst,North Carolina,35.1922,-79.4684
Danville,Virginia,36.5831,-79.4087
Rockwall,Texas,32.9169,-96.4377
Coachella,California,33.6905,-116.143
Wake Forest,North Carolina,35.9629,-78.5141
Pearl City,Hawaii,21.4031,-157.9566
Tupelo,Mississippi,34.2692,-88.7318
South Brunswick,New Jersey,40.384,-74.5256
West Seneca,New York,42.8374,-78.7509
Attleboro,Massachusetts,41.9311,-71.295
Pine Bluff,Arkansas,34.2116,-92.0178
Marion,Ohio,40.5933,-83.1237
Evesham,New Jersey,39.8605,-74.8947
Middletown,Pennsylvania,40.179,-74.9059
Hilo,Hawaii,19.6886,-155.0864
Mount Pleasant,New York,41.112,-73.8122
Lufkin,Texas,31.3217,-94.7277
Manitowoc,Wisconsin,44.0991,-87.6811
Lake Ridge,Virginia,38.6843,-77.3059
Selma,California,36.5715,-119.6143
Strongsville,Ohio,41.3128,-81.8313
Wallingford,Connecticut,41.4587,-72.8039
Webster,New York,43.2294,-77.4454
Danville,California,37.8121,-121.9698
Bridgewater,New Jersey,40.5934,-74.6076
Quincy,Illinois,39.9335,-91.3799
Lancaster,Ohio,39.7249,-82.6049
Riverton,Utah,40.5177,-111.9635
The Colony,Texas,33.0925,-96.8977
Urbandale,Iowa,41.639,-93.7813
Plainfield,Illinois,41.6206,-88.2252
Monroe,New Jersey,40.3191,-74.4286
Lombard,Illinois,41.8742,-88.0157
Prescott,Arizona,34.585,-112.4475
Eureka,California,40.7942,-124.1568
Sayreville,New Jersey,40.4656,-74.3237
Enfield,Connecticut,41.9839,-72.5548
Altamonte Springs,Florida,28.6615,-81.3953
Del Rio,Texas,29.3708,-100.88
Bountiful,Utah,40.8722,-111.8647
Desert Hot Springs,California,33.9551,-116.543
Peachtree Corners,Georgia,33.967,-84.2319
Haltom City,Texas,32.8176,-97.2707
Southington,Connecticut,41.605,-72.8802
Ormond Beach,Florida,29.296,-81.1003
Cutler Bay,Florida,25.5765,-80.3356
Adrian,Michigan,41.8994,-84.0446
Goose Creek,South Carolina,32.9925,-80.0054
Moorhead,Minnesota,46.8673,-96.7461
Westfield,Indiana,40.0333,-86.1532
Manchester,New Jersey,39.9651,-74.3738
Henrietta,New York,43.0555,-77.6413
Brea,California,33.9254,-117.8656
Klamath Falls,Oregon,42.2191,-121.7754
Billerica,Massachusetts,42.5587,-71.2673
Lancaster,New York,42.9099,-78.6378
Channelview,Texas,29.7914,-95.1145
Centralia,Washington,46.7226,-122.9696
Gallatin,Tennessee,36.3782,-86.4696
Stevens Point,Wisconsin,44.5241,-89.5508
Burke,Virginia,38.7773,-77.2633
Brentwood,Tennessee,35.9918,-86.7758
North Fort Myers,Florida,26.7243,-81.8491
Egg Harbor,New Jersey,39.3787,-74.6102
Edmonds,Washington,47.8115,-122.3533
Apache Junction,Arizona,33.3985,-111.5351
Fairfield,Ohio,39.3301,-84.5409
Oakley,California,37.9929,-121.6951
Hutchinson,Kansas,38.0671,-97.9081
Greenwood,South Carolina,34.1945,-82.1542
Cortlandt,New York,41.2553,-73.9019
Richmond,Indiana,39.8318,-84.8905
Linden,New Jersey,40.6251,-74.2381
Puyallup,Washington,47.1794,-122.2902
Huntsville,Texas,30.705,-95.5544
Urbana,Illinois,40.1106,-88.1972
Beverly,Massachusetts,42.5681,-70.8627
Clovis,New Mexico,34.4376,-103.1923
Statesboro,Georgia,32.4376,-81.775
Hobbs,New Mexico,32.7282,-103.16
McMinnville,Oregon,45.211,-123.1918
Schertz,Texas,29.5649,-98.2537
Oviedo,Florida,28.658,-81.1872
Odenton,Maryland,39.0661,-76.6939
Grove City,Ohio,39.8659,-83.0694
Berkeley,New Jersey,39.9156,-74.1923
Wentzville,Missouri,38.8152,-90.8667
North Brunswick,New Jersey,40.4505,-74.4798
La Quinta,California,33.6536,-116.2785
Weslaco,Texas,26.1648,-97.9898
Zanesville,Ohio,39.9565,-82.0132
Newnan,Georgia,33.3766,-84.7761
Shakopee,Minnesota,44.7744,-93.4764
Brighton,Colorado,39.9716,-104.7964
Catonsville,Maryland,39.2646,-76.7424
Rancho Palos Verdes,California,33.7554,-118.3637
Mableton,Georgia,33.8132,-84.5656
Mount Laurel,New Jersey,39.9484,-74.9047
Coppell,Texas,32.9638,-96.9905
Linton Hall,Virginia,38.7551,-77.575
Moline,Illinois,41.4821,-90.4921
Penn Hills,Pennsylvania,40.4762,-79.8255
Delaware,Ohio,40.2866,-83.0747
Westfield,Massachusetts,42.1382,-72.7561
Shelton,Connecticut,41.306,-73.1383
Westerville,Ohio,40.1241,-82.9209
Manassas,Virginia,38.7479,-77.4839
Kearny,New Jersey,40.7528,-74.1202
Los Banos,California,37.063,-120.8406
Richmond,Kentucky,37.7306,-84.2926
Hempfield,Pennsylvania,40.2847,-79.5841
Spanish Fork,Utah,40.1101,-111.6406
Belleville,Illinois,38.5165,-89.99
Maplewood,Minnesota,44.9842,-93.0247
Pottsville,Pennsylvania,40.6798,-76.2092
Columbia,Tennessee,35.6235,-87.0486
Bartlett,Illinois,41.9803,-88.2069
Bluefield,West Virginia,37.2608,-81.2143
Fitchburg,Massachusetts,42.5912,-71.8156
Marion,Indiana,40.5496,-85.66
Cedar Falls,Iowa,42.5195,-92.4534
Buffalo Grove,Illinois,42.1673,-87.9616
Jamestown,New York,42.0975,-79.2366
Woodlawn,Maryland,39.3054,-76.7489
Clarksburg,West Virginia,39.2863,-80.323
Royal Palm Beach,Florida,26.7038,-80.2241
Marion,Iowa,42.045,-91.5846
Covington,Kentucky,39.0334,-84.5166
Coram,New York,40.8813,-73.0059
Friendswood,Texas,29.5111,-95.1979
Indian Trail,North Carolina,35.0698,-80.6457
Woburn,Massachusetts,42.4869,-71.1543
The Acreage,Florida,26.7741,-80.2779
Holyoke,Massachusetts,42.2125,-72.6411
South Valley,New Mexico,35.0092,-106.6819
Torrington,Connecticut,41.8349,-73.1281
Cedar City,Utah,37.6834,-113.0956
Marlboro,New Jersey,40.3427,-74.2567
Crystal Lake,Illinois,42.2333,-88.3351
Calexico,California,32.6849,-115.4944
Lake Oswego,Oregon,45.413,-122.7003
Amherst,Massachusetts,42.3645,-72.5069
Muskogee,Oklahoma,35.7431,-95.3568
Romeoville,Illinois,41.6318,-88.0996
Plant City,Florida,28.014,-82.1201
Manalapan,New Jersey,40.28,-74.3436
New Berlin,Wisconsin,42.9726,-88.1291
Roy,Utah,41.1715,-112.0485
Security-Widefield,Colorado,38.7489,-104.7142
Marlborough,Massachusetts,42.3494,-71.5468
Milton,Georgia,34.1353,-84.3138
Hillsborough,New Jersey,40.4985,-74.674
Issaquah,Washington,47.544,-122.0471
Essex,Maryland,39.3024,-76.4457
Bartlesville,Oklahoma,36.7357,-95.9453
Northampton,Pennsylvania,40.2104,-75.0014
Lancaster,Texas,32.5922,-96.7737
Streamwood,Illinois,42.0209,-88.1778
Germantown,Tennessee,35.0829,-89.7825
Carol Stream,Illinois,41.9182,-88.1308
Asheboro,North Carolina,35.7158,-79.8129
Kalispell,Montana,48.2156,-114.3262
Lynnwood,Washington,47.8284,-122.3033
Mooresville,North Carolina,35.5849,-80.8265
Brookfield,Wisconsin,43.064,-88.1231
Crestview,Florida,30.748,-86.5784
Horizon West,Florida,28.4417,-81.6145
Clinton,Maryland,38.7499,-76.9063
Moses Lake,Washington,47.128,-119.2761
New Castle,Pennsylvania,40.9956,-80.3459
Olive Branch,Mississippi,34.961,-89.8469
Enterprise,Alabama,31.3276,-85.8459
Sun City,Arizona,33.6165,-112.2819
Winslow,New Jersey,39.7027,-74.9029
Groton,Connecticut,41.3597,-72.0293
Warren,Ohio,41.239,-80.8174
Duncanville,Texas,32.646,-96.9127
Hurst,Texas,32.8353,-97.1808
Clermont,Florida,28.5402,-81.7259
Wheeling,Illinois,42.1308,-87.924
Pacifica,California,37.6112,-122.4781
Lebanon,Tennessee,36.204,-86.3481
Land O' Lakes,Florida,28.2075,-82.4476
Eagle Mountain,Utah,40.3137,-112.0114
Reynoldsburg,Ohio,39.9587,-82.7944
Oxford,Mississippi,34.3627,-89.5336
Rosenberg,Texas,29.546,-95.822
Martinez,California,37.9985,-122.116
Pleasant Grove,Utah,40.3716,-111.7412
Severna Park,Maryland,39.087,-76.5687
Huber Heights,Ohio,39.8595,-84.113
Menomonee Falls,Wisconsin,43.1487,-88.1227
Granbury,Texas,32.4484,-97.7685
Waxahachie,Texas,32.4032,-96.8444
Valrico,Florida,27.9193,-82.2293
Holly Springs,North Carolina,35.653,-78.8397
Butler,Pennsylvania,40.8616,-79.8962
Albertville,Alabama,34.2634,-86.2107
London,Kentucky,37.1175,-84.0767
Ossining,New York,41.1559,-73.8565
Cottage Grove,Minnesota,44.8161,-92.9274
Kailua,Hawaii,21.392,-157.7396
St. Marys,Georgia,30.7567,-81.5722
Mechanicsville,Virginia,37.6262,-77.3561
Cleburne,Texas,32.357,-97.4152
Oswego,New York,43.4516,-76.5005
Shrewsbury,Massachusetts,42.2842,-71.7154
Navarre,Florida,30.4174,-86.8907
Oregon City,Oregon,45.3415,-122.5927
Winter Springs,Florida,28.6889,-81.2704
Parkland,Washington,47.1417,-122.4376
Pahrump,Nevada,36.2411,-116.0176
Carpentersville,Illinois,42.1227,-88.2895
Penfield,New York,43.1602,-77.4483
Wildomar,California,33.6173,-117.2582
Greenfield,Wisconsin,42.9619,-88.0051
Braintree,Massachusetts,42.2039,-71.0022
Rock Island,Illinois,41.4699,-90.5827
Cheltenham,Pennsylvania,40.0781,-75.1382
Evans,Georgia,33.5619,-82.1351
Haverstraw,New York,41.2055,-74.0384
West Fargo,North Dakota,46.8573,-96.9057
Mount Juliet,Tennessee,36.1991,-86.5114
San Juan,Texas,26.1903,-98.152
Oakton,Virginia,38.8887,-77.3016
Georgetown,Kentucky,38.2249,-84.5482
Portage,Indiana,41.5866,-87.1792
Owasso,Oklahoma,36.2882,-95.8328
Commack,New York,40.8443,-73.2834
Foley,Alabama,30.3983,-87.6649
New Albany,Indiana,38.3089,-85.8234
Benton,Arkansas,34.5775,-92.5712
Meridian,Mississippi,32.3846,-88.6896
Clifton Park,New York,42.8587,-73.8242
Bettendorf,Iowa,41.5656,-90.4764
Yorktown,New York,41.2727,-73.8092
Dunedin,Florida,28.0329,-82.7863
Hilliard,Ohio,40.0353,-83.1578
Merritt Island,Florida,28.3146,-80.6713
Phenix City,Alabama,32.4588,-85.0251
Addison,Illinois,41.9314,-88.0085
Roseville,Minnesota,45.0155,-93.1545
Oakville,Missouri,38.4472,-90.3199
Tucker,Georgia,33.8436,-84.2021
Moorpark,California,34.2855,-118.877
Monrovia,California,34.165,-117.9921
Oak Creek,Wisconsin,42.8803,-87.9009
Brighton,New York,43.1175,-77.5835
Claremont,California,34.1259,-117.7153
Oswego,Illinois,41.6834,-88.3372
Post Falls,Idaho,47.7213,-116.9385
Peachtree City,Georgia,33.3943,-84.5712
Natick,Massachusetts,42.2847,-71.3497
French Valley,California,33.5998,-117.1069
Portsmouth,Ohio,38.7539,-82.9446
Galloway,New Jersey,39.4914,-74.4803
Shawnee,Oklahoma,35.3529,-96.965
Ewing,New Jersey,40.265,-74.8005
Gillette,Wyoming,44.2752,-105.4983
Tooele,Utah,40.5393,-112.3082
Trumbull,Connecticut,41.2602,-73.2083
Prattville,Alabama,32.4605,-86.4588
Woodburn,Oregon,45.1473,-122.8603
Calumet City,Illinois,41.6134,-87.5505
San Juan Capistrano,California,33.5009,-117.6544
Andover,Massachusetts,42.6466,-71.1651
Franklin,Wisconsin,42.8854,-88.0104
Cooper City,Florida,26.0463,-80.2862
El Mirage,Arizona,33.5905,-112.3271
Meadow Woods,Florida,28.3698,-81.3467
LaGrange,Georgia,33.0274,-85.0384
La Vergne,Tennessee,36.0203,-86.5582
Guilderland,New York,42.708,-73.9631
Middletown,Delaware,39.4453,-75.7166
Mount Pleasant,Michigan,43.5966,-84.7759
Carrollwood,Florida,28.0577,-82.5149
Junction City,Kansas,39.0271,-96.8496
Inver Grove Heights,Minnesota,44.8247,-93.0596
Pennsauken,New Jersey,39.9649,-75.0563
Monroe,North Carolina,35.0061,-80.5595
Randallstown,Maryland,39.3723,-76.8024
Gahanna,Ohio,40.0251,-82.8637
Sanford,North Carolina,35.4874,-79.1772
Riviera Beach,Florida,26.7812,-80.0742
Wildwood,Missouri,38.5799,-90.6699
Upper Arlington,Ohio,40.0272,-83.0704
Auburn,California,38.895,-121.0778
Plainfield,Indiana,39.6953,-86.3717
Oak Harbor,Washington,48.2965,-122.6333
Olney,Maryland,39.1465,-77.0715
Chelmsford,Massachusetts,42.6,-71.3631
New City,New York,41.1543,-73.9909
Owings Mills,Maryland,39.4115,-76.7913
La Porte,Texas,29.6689,-95.0484
Bethlehem,New York,42.5856,-73.8219
Freehold,New Jersey,40.2233,-74.2986
Brunswick,Ohio,41.2464,-81.8198
East Point,Georgia,33.6696,-84.4701
DeLand,Florida,29.0224,-81.2873
Cumberland,Rhode Island,41.9703,-71.4198
Martinez,Georgia,33.5209,-82.0985
Pleasant Hill,California,37.954,-122.0759
Orangevale,California,38.6881,-121.2209
Merrillville,Indiana,41.4728,-87.3197
Stow,Ohio,41.1765,-81.4344
San Luis,Arizona,32.4911,-114.7089
Calhoun,Georgia,34.4918,-84.9391
Leawood,Kansas,38.9076,-94.6258
Menlo Park,California,37.4686,-122.1672
Sun Prairie,Wisconsin,43.1827,-89.2358
Dakota Ridge,Colorado,39.6192,-105.1344
Coventry,Rhode Island,41.6933,-71.6611
Arcata,California,40.8615,-124.0757
Glastonbury,Connecticut,41.6922,-72.5472
Lockport,New York,43.1698,-78.6956
Pullman,Washington,46.734,-117.1669
Boardman,Ohio,41.0334,-80.6671
Nacogdoches,Texas,31.6134,-94.6528
Kearney,Nebraska,40.701,-99.0834
Vestavia Hills,Alabama,33.4518,-86.7438
North Ridgeville,Ohio,41.3851,-82.0194
Socorro,Texas,31.6384,-106.2601
Randolph,Massachusetts,42.1778,-71.0539
Redmond,Oregon,44.2631,-121.1798
Firestone,Colorado,40.1563,-104.9494
Goshen,Indiana,41.5743,-85.8308
Carmel,New York,41.3898,-73.7239
Butte,Montana,45.902,-112.6571
Russellville,Arkansas,35.2763,-93.1383
Dartmouth,Massachusetts,41.6138,-70.9973
Grass Valley,California,39.2237,-121.0521
Parkland,Florida,26.3218,-80.2533
Franklin,Massachusetts,42.0862,-71.4113
Kennesaw,Georgia,34.026,-84.6177
Adelanto,California,34.5815,-117.4397
Ken Caryl,Colorado,39.577,-105.1144
Carlsbad,New Mexico,32.4011,-104.2389
University Place,Washington,47.2147,-122.5461
Douglasville,Georgia,33.7384,-84.7065
Salisbury,North Carolina,35.6656,-80.4909
Laramie,Wyoming,41.3099,-105.6085
Lake Stevens,Washington,48.0028,-122.096
Valparaiso,Indiana,41.4782,-87.0507
Fairborn,Ohio,39.801,-84.0093
Estero,Florida,26.4277,-81.7951
Mason,Ohio,39.3571,-84.3023
Cottonwood Heights,Utah,40.6137,-111.8144
Kaneohe,Hawaii,21.4062,-157.7904
Sonoma,California,38.2902,-122.4598
Galesburg,Illinois,40.9506,-90.3763
Warsaw,Indiana,41.2448,-85.8464
San Dimas,California,34.1082,-117.809
Dana Point,California,33.4733,-117.6968
Riverhead,New York,40.9409,-72.7095
Falls,Pennsylvania,40.1686,-74.7915
Midlothian,Texas,32.4668,-96.9892
Newark,Delaware,39.6776,-75.7573
Alamogordo,New Mexico,32.8837,-105.9624
Alabaster,Alabama,33.2198,-86.8225
Pikesville,Maryland,39.3893,-76.702
Deer Park,Texas,29.6898,-95.1151
Derry,New Hampshire,42.8888,-71.2804
Woodridge,Illinois,41.7368,-88.0408
Bridgeton,New Jersey,39.4286,-75.2281
Greer,South Carolina,34.9313,-82.2315
Lexington,Massachusetts,42.4456,-71.2307
Springville,Utah,40.1638,-111.6206
Saratoga Springs,Utah,40.3449,-111.9152
Copperas Cove,Texas,31.1192,-97.914
American Fork,Utah,40.3792,-111.7952
Franklin,New Jersey,41.1101,-74.5886
Andover,Minnesota,45.2571,-93.3265
Matthews,North Carolina,35.1195,-80.7101
Woodstock,Georgia,34.1026,-84.509
Florence,Kentucky,38.99,-84.647
Northbrook,Illinois,42.1292,-87.8353
